start,end,duration,total_rain
2015-02-01 11:41:00,2015-02-01 12:06:00,40,13.338000000000001
2015-02-20 05:00:00,2015-02-20 11:44:00,419,79.98400000000001
2015-02-21 01:01:00,2015-02-21 03:36:00,170,13.258
2015-02-21 05:37:00,2015-02-21 17:37:00,735,169.95800000000003
2015-02-23 07:08:00,2015-02-23 11:24:00,271,53.326
2015-02-27 02:45:00,2015-02-27 11:44:00,554,86.613
2015-02-27 12:49:00,2015-02-27 13:23:00,49,13.328
2015-03-01 04:02:00,2015-03-01 06:20:00,153,59.98599999999999
2015-03-01 07:33:00,2015-03-01 08:31:00,73,10.009
2015-03-01 14:19:00,2015-03-01 14:56:00,52,13.338999999999999
2015-03-02 04:01:00,2015-03-02 05:55:00,129,46.664
2015-03-02 09:53:00,2015-03-02 10:20:00,42,16.665
2015-03-03 19:04:00,2015-03-03 20:19:00,90,16.658
2015-03-04 07:05:00,2015-03-04 08:05:00,75,20.006999999999998
2015-03-04 09:35:00,2015-03-04 11:08:00,108,63.352999999999994
2015-03-10 01:37:00,2015-03-10 03:52:00,150,29.996000000000002
2015-03-20 23:09:00,2015-03-21 02:12:00,198,26.661
2015-03-21 03:37:00,2015-03-21 08:44:00,322,76.62900000000002
2015-03-21 13:53:00,2015-03-21 14:30:00,52,13.322999999999999
2015-03-26 02:03:00,2015-03-26 05:21:00,213,103.35799999999999
2015-03-28 19:09:00,2015-03-29 00:35:00,341,96.63499999999999
2015-03-29 01:49:00,2015-03-29 04:52:00,198,59.961
2015-03-29 19:26:00,2015-03-29 23:22:00,251,96.65899999999999
2015-03-31 01:30:00,2015-03-31 08:34:00,439,116.665
2015-03-31 11:13:00,2015-03-31 22:21:00,683,139.933
2015-04-11 17:25:00,2015-04-11 18:23:00,73,19.999
2015-04-12 18:26:00,2015-04-12 23:12:00,301,246.64100000000002
2015-04-14 07:49:00,2015-04-14 09:19:00,105,20.009
2015-04-25 13:43:00,2015-04-25 14:52:00,84,43.33
2015-04-26 11:27:00,2015-04-26 13:38:00,146,36.665000000000006
2015-04-30 05:23:00,2015-04-30 06:12:00,64,23.337000000000003
2015-04-30 16:44:00,2015-04-30 17:42:00,73,53.332
2015-05-03 17:55:00,2015-05-03 23:36:00,356,256.71000000000004
2015-05-05 06:15:00,2015-05-05 08:23:00,143,56.669
2015-05-05 15:38:00,2015-05-05 16:01:00,38,40.0
2015-05-05 17:13:00,2015-05-05 18:59:00,121,90.01100000000002
2015-05-06 15:53:00,2015-05-06 17:05:00,87,76.662
2015-05-07 01:18:00,2015-05-07 03:12:00,129,19.965
2015-05-09 10:41:00,2015-05-09 11:25:00,59,26.658
2015-05-12 14:53:00,2015-05-12 15:27:00,49,16.671
2015-05-16 13:16:00,2015-05-16 14:25:00,84,16.659999999999997
2015-05-18 10:57:00,2015-05-18 11:24:00,42,16.669
2015-05-18 13:24:00,2015-05-18 21:03:00,474,223.349
2015-05-23 00:19:00,2015-05-23 01:06:00,62,10.009
2015-05-25 03:05:00,2015-05-25 05:54:00,184,23.335
2015-05-29 12:24:00,2015-05-29 13:33:00,84,40.019
2015-05-29 14:35:00,2015-05-29 19:42:00,322,93.32600000000001
2015-05-31 14:57:00,2015-06-01 01:15:00,633,173.3
2015-06-02 02:29:00,2015-06-02 06:09:00,235,69.97900000000001
2015-06-02 08:52:00,2015-06-02 11:46:00,189,23.345
2015-06-02 13:21:00,2015-06-02 14:48:00,102,13.357
2015-06-02 15:55:00,2015-06-02 17:48:00,128,20.004
2015-06-02 18:55:00,2015-06-02 22:02:00,202,56.662
2015-06-13 13:55:00,2015-06-13 18:56:00,316,56.665
2015-06-17 14:02:00,2015-06-17 16:57:00,190,76.67
2015-06-21 23:40:00,2015-06-22 04:53:00,328,176.666
2015-06-22 10:12:00,2015-06-22 11:32:00,95,26.636999999999997
2015-06-27 11:15:00,2015-06-27 12:31:00,91,50.00699999999999
2015-06-28 18:39:00,2015-06-28 21:41:00,197,46.66000000000001
2015-06-28 23:36:00,2015-06-29 02:06:00,165,46.696
2015-07-05 18:14:00,2015-07-05 22:53:00,294,83.321
2015-07-07 14:43:00,2015-07-07 16:41:00,133,19.985
2015-07-07 20:58:00,2015-07-07 21:29:00,46,30.000999999999998
2015-07-08 14:58:00,2015-07-08 15:18:00,35,16.664
2015-07-08 17:54:00,2015-07-08 19:30:00,111,63.319
2015-07-09 08:21:00,2015-07-09 08:47:00,41,10.001000000000001
2015-07-19 19:03:00,2015-07-19 20:39:00,111,70.00200000000001
2015-07-21 05:03:00,2015-07-21 06:05:00,77,16.656
2015-07-25 00:01:00,2015-07-25 08:41:00,535,553.287
2015-07-25 14:41:00,2015-07-25 15:02:00,36,16.667
2015-07-25 21:13:00,2015-07-26 00:45:00,227,76.69
2015-07-27 15:44:00,2015-07-27 16:44:00,75,10.023
2015-07-27 18:42:00,2015-07-27 19:18:00,51,10.0
2015-07-29 08:21:00,2015-07-29 09:16:00,70,49.988
2015-07-29 12:42:00,2015-07-29 13:45:00,78,16.65
2015-08-04 16:25:00,2015-08-04 20:06:00,236,103.341
2015-08-11 03:01:00,2015-08-11 05:59:00,193,69.994
2015-08-14 14:53:00,2015-08-14 15:21:00,43,13.327000000000002
2015-08-15 04:39:00,2015-08-15 06:30:00,126,173.33100000000002
2015-08-24 20:47:00,2015-08-24 21:41:00,69,23.314000000000004
2015-08-25 10:42:00,2015-08-25 12:19:00,112,46.650000000000006
2015-08-27 02:39:00,2015-08-27 07:28:00,304,246.644
2015-08-27 21:13:00,2015-08-27 21:31:00,33,13.331
2015-08-31 07:53:00,2015-08-31 09:08:00,90,69.971
2015-08-31 20:34:00,2015-08-31 21:57:00,98,366.668
2015-09-03 12:51:00,2015-09-03 14:00:00,84,83.30200000000002
2015-09-04 17:20:00,2015-09-04 17:43:00,38,16.665
2015-09-05 00:32:00,2015-09-05 01:12:00,55,13.339000000000002
2015-09-05 07:28:00,2015-09-05 07:45:00,32,23.336
2015-09-05 09:47:00,2015-09-05 10:18:00,46,10.002
2015-09-05 12:19:00,2015-09-05 14:01:00,117,26.62
2015-09-11 10:58:00,2015-09-11 11:40:00,57,30.003
2015-09-11 18:43:00,2015-09-11 19:37:00,69,39.995999999999995
2015-09-11 22:00:00,2015-09-11 23:28:00,103,66.659
2015-09-13 00:43:00,2015-09-13 04:28:00,240,90.011
2015-09-13 06:34:00,2015-09-13 06:56:00,37,13.33
2015-09-13 20:26:00,2015-09-13 22:19:00,128,26.660000000000004
2015-09-14 14:15:00,2015-09-14 19:03:00,303,166.65800000000002
2015-09-15 19:41:00,2015-09-15 20:54:00,88,20.012000000000004
2015-09-16 18:55:00,2015-09-16 20:57:00,137,33.322
2015-09-21 18:38:00,2015-09-21 20:03:00,100,19.994
2015-09-22 07:27:00,2015-09-22 08:48:00,96,76.681
2015-09-23 22:54:00,2015-09-23 23:10:00,31,10.004999999999999
2015-09-24 00:34:00,2015-09-24 01:33:00,74,13.322
2015-09-24 16:26:00,2015-09-24 17:03:00,52,10.005
2015-09-24 18:23:00,2015-09-24 19:32:00,84,10.015
2015-10-07 10:39:00,2015-10-07 11:39:00,75,16.663000000000004
2015-10-07 17:53:00,2015-10-07 21:39:00,241,69.996
2015-10-08 17:41:00,2015-10-08 20:18:00,172,46.650999999999996
2015-10-15 00:38:00,2015-10-15 03:32:00,189,23.355000000000004
2015-10-15 16:41:00,2015-10-15 18:58:00,152,26.651
2015-10-16 16:25:00,2015-10-16 17:37:00,87,23.33
2015-10-17 15:54:00,2015-10-18 06:21:00,882,99.925
2015-10-22 10:16:00,2015-10-22 11:59:00,118,16.659
2015-11-18 17:22:00,2015-11-18 21:05:00,238,123.32900000000001
2015-11-19 02:19:00,2015-11-19 07:18:00,314,140.002
2015-11-19 08:29:00,2015-11-19 09:50:00,96,16.662
2015-11-19 15:28:00,2015-11-19 18:52:00,219,69.993
2015-11-19 20:15:00,2015-11-19 21:51:00,111,16.643
2015-11-20 04:56:00,2015-11-20 05:28:00,47,23.332
2015-11-21 01:50:00,2015-11-21 03:47:00,132,46.649
2015-11-22 00:54:00,2015-11-22 01:59:00,80,29.988999999999997
2015-11-22 03:19:00,2015-11-22 04:28:00,84,13.323
2015-11-22 06:05:00,2015-11-22 06:50:00,60,13.332
2015-11-22 08:03:00,2015-11-22 14:46:00,418,143.28500000000003
2015-11-24 08:29:00,2015-11-24 18:43:00,629,146.61700000000002
2015-11-28 06:12:00,2015-11-28 07:36:00,99,29.989000000000004
2015-11-28 23:26:00,2015-11-29 04:34:00,323,173.354
2015-11-29 15:46:00,2015-11-29 18:08:00,157,56.665
2015-11-29 23:03:00,2015-11-30 00:24:00,96,33.324
2015-11-30 01:36:00,2015-11-30 01:51:00,30,19.996000000000002
2015-11-30 18:37:00,2015-11-30 19:11:00,49,13.323999999999998
2015-12-01 21:18:00,2015-12-01 23:21:00,138,13.338000000000001
2015-12-02 02:17:00,2015-12-02 03:25:00,83,10.007
2015-12-03 08:36:00,2015-12-03 11:03:00,162,26.665
2015-12-04 04:28:00,2015-12-04 06:43:00,150,39.998000000000005
2015-12-05 23:26:00,2015-12-06 00:57:00,106,10.011000000000003
2015-12-08 22:32:00,2015-12-09 00:56:00,159,23.313000000000002
2015-12-10 16:50:00,2015-12-10 19:41:00,186,26.643
2015-12-10 20:53:00,2015-12-11 00:57:00,259,66.648
2015-12-11 09:30:00,2015-12-11 11:01:00,106,79.999
2015-12-11 23:11:00,2015-12-11 23:44:00,48,13.329
2015-12-12 18:23:00,2015-12-12 19:13:00,65,19.999000000000002
2015-12-12 21:30:00,2015-12-13 03:30:00,375,93.32
2015-12-14 14:49:00,2015-12-14 16:06:00,92,26.656999999999996
2015-12-14 20:13:00,2015-12-15 01:46:00,348,106.66
2015-12-16 20:46:00,2015-12-16 23:35:00,184,19.986000000000004
2015-12-18 05:06:00,2015-12-18 06:05:00,74,26.665000000000003
2015-12-21 18:40:00,2015-12-21 21:30:00,185,106.68599999999999
2015-12-22 10:09:00,2015-12-22 12:10:00,136,43.317
2015-12-22 21:51:00,2015-12-23 05:20:00,464,99.964
2015-12-23 12:31:00,2015-12-23 13:38:00,82,23.326
2015-12-24 19:23:00,2015-12-24 20:22:00,74,23.326
2015-12-25 21:00:00,2015-12-26 22:30:00,1545,616.6030000000001
2015-12-27 06:40:00,2015-12-27 08:53:00,148,33.345000000000006
2015-12-31 11:52:00,2015-12-31 13:28:00,111,29.980999999999998
2016-01-08 01:29:00,2016-01-08 05:13:00,239,23.281
2016-01-10 10:50:00,2016-01-10 13:14:00,159,53.32000000000001
2016-01-12 04:17:00,2016-01-12 06:23:00,141,26.647999999999996
2016-01-12 16:11:00,2016-01-12 20:47:00,291,73.34299999999999
2016-01-13 01:43:00,2016-01-13 05:15:00,227,83.32900000000001
2016-01-14 00:36:00,2016-01-14 02:26:00,125,60.01599999999999
2016-01-23 01:36:00,2016-01-23 06:50:00,329,89.97900000000001
2016-01-24 17:13:00,2016-01-24 22:47:00,349,93.315
2016-01-26 18:36:00,2016-01-26 19:43:00,82,13.325
2016-01-29 04:16:00,2016-01-29 05:36:00,95,10.017
2016-01-30 02:28:00,2016-01-30 07:30:00,317,166.666
2016-01-31 01:13:00,2016-01-31 01:55:00,57,30.011
2016-01-31 03:40:00,2016-01-31 03:55:00,30,20.003999999999998
2016-01-31 13:26:00,2016-01-31 14:02:00,51,16.661
2016-01-31 15:34:00,2016-01-31 17:27:00,128,30.004000000000005
2016-02-01 08:26:00,2016-02-01 12:24:00,253,36.679
2016-02-01 13:40:00,2016-02-01 14:56:00,91,10.024999999999999
2016-02-01 21:38:00,2016-02-01 22:15:00,52,16.664
2016-02-03 03:36:00,2016-02-03 04:26:00,65,19.993000000000002
2016-02-03 07:12:00,2016-02-03 08:48:00,111,36.67
2016-02-05 11:02:00,2016-02-05 12:49:00,122,26.657000000000004
2016-02-08 04:44:00,2016-02-08 08:00:00,211,60.009
2016-02-08 10:51:00,2016-02-08 11:08:00,32,13.327
2016-02-08 12:37:00,2016-02-08 14:58:00,156,70.00399999999999
2016-02-08 18:52:00,2016-02-08 23:11:00,274,80.012
2016-02-09 06:21:00,2016-02-09 08:31:00,145,33.31100000000001
2016-02-09 21:42:00,2016-02-10 02:35:00,308,123.339
2016-02-10 17:45:00,2016-02-10 18:24:00,54,13.336
2016-02-20 04:16:00,2016-02-20 10:38:00,397,106.691
2016-02-20 19:20:00,2016-02-20 20:57:00,112,13.306999999999999
2016-02-20 22:16:00,2016-02-21 00:16:00,135,23.314
2016-02-21 14:17:00,2016-02-21 21:55:00,473,96.64599999999999
2016-02-22 00:42:00,2016-02-22 02:37:00,130,23.313
2016-03-01 19:39:00,2016-03-01 23:04:00,220,46.69
2016-03-02 04:39:00,2016-03-02 11:22:00,418,126.643
2016-03-02 14:22:00,2016-03-02 18:15:00,248,59.983000000000004
2016-03-05 05:28:00,2016-03-05 06:52:00,99,29.99
2016-03-05 10:47:00,2016-03-05 19:59:00,567,119.93099999999998
2016-03-05 22:37:00,2016-03-06 01:21:00,179,20.007999999999996
2016-03-07 10:44:00,2016-03-07 11:09:00,40,13.329
2016-03-21 15:45:00,2016-03-21 16:38:00,68,19.998
2016-03-24 19:17:00,2016-03-24 20:25:00,83,16.663000000000004
2016-03-27 10:53:00,2016-03-27 13:36:00,178,70.006
2016-03-28 15:16:00,2016-03-28 15:42:00,41,13.325000000000001
2016-03-30 06:39:00,2016-03-30 09:48:00,204,36.614
2016-04-04 18:07:00,2016-04-04 18:37:00,45,123.33300000000001
2016-04-05 11:50:00,2016-04-05 16:04:00,269,56.629999999999995
2016-04-05 18:00:00,2016-04-05 21:53:00,248,119.981
2016-04-05 23:23:00,2016-04-05 23:59:00,51,13.33
2016-04-06 15:54:00,2016-04-06 19:42:00,243,50.034
2016-04-06 23:55:00,2016-04-07 00:39:00,59,13.328999999999999
2016-04-07 02:09:00,2016-04-07 02:54:00,60,16.668
2016-04-07 04:11:00,2016-04-07 05:36:00,100,20.012999999999998
2016-04-07 09:07:00,2016-04-07 09:44:00,52,19.997999999999998
2016-04-07 21:22:00,2016-04-07 22:19:00,72,13.335999999999999
2016-04-12 04:02:00,2016-04-12 06:40:00,173,36.663000000000004
2016-04-15 01:10:00,2016-04-15 02:27:00,92,59.998
2016-04-16 11:09:00,2016-04-16 12:18:00,84,20.023999999999997
2016-04-18 18:51:00,2016-04-18 19:36:00,60,23.334
2016-04-25 11:32:00,2016-04-25 13:17:00,120,10.038
2016-04-25 20:45:00,2016-04-25 21:08:00,38,13.326
2016-04-25 22:54:00,2016-04-26 04:41:00,362,106.60999999999999
2016-04-27 02:03:00,2016-04-27 08:28:00,400,139.96200000000002
2016-04-29 12:31:00,2016-04-29 23:34:00,678,226.64600000000002
2016-04-30 03:45:00,2016-04-30 04:50:00,80,16.648000000000003
2016-04-30 07:40:00,2016-04-30 09:39:00,134,30.005000000000003
2016-05-03 06:05:00,2016-05-03 08:52:00,182,26.616
2016-05-15 12:03:00,2016-05-15 12:27:00,39,16.663
2016-05-21 17:47:00,2016-05-21 22:38:00,306,126.681
2016-05-22 23:08:00,2016-05-22 23:49:00,56,23.334
2016-05-23 04:15:00,2016-05-23 08:18:00,258,83.34700000000001
2016-05-24 08:53:00,2016-05-24 09:12:00,34,16.667
2016-06-13 01:55:00,2016-06-13 03:46:00,126,13.305
2016-06-13 10:26:00,2016-06-13 11:23:00,72,13.339999999999998
2016-06-13 12:56:00,2016-06-13 14:12:00,91,29.987
2016-06-15 19:01:00,2016-06-15 21:56:00,190,53.34700000000001
2016-06-17 15:55:00,2016-06-17 18:09:00,149,366.639
2016-06-20 15:39:00,2016-06-21 02:43:00,679,310.04299999999995
2016-06-22 05:27:00,2016-06-22 05:56:00,44,23.330000000000002
2016-06-25 17:03:00,2016-06-25 20:03:00,195,326.679
2016-06-27 16:20:00,2016-06-27 17:32:00,87,16.666
2016-06-29 05:56:00,2016-06-29 09:09:00,208,33.33
2016-06-30 01:54:00,2016-06-30 02:29:00,50,10.002
2016-06-30 06:58:00,2016-06-30 08:41:00,118,16.647
2016-06-30 12:39:00,2016-06-30 14:00:00,96,20.018
2016-06-30 22:26:00,2016-06-30 23:39:00,88,110.00600000000001
2016-07-01 14:10:00,2016-07-01 15:23:00,88,13.303999999999998
2016-07-01 20:55:00,2016-07-02 02:42:00,362,153.376
2016-07-04 03:56:00,2016-07-04 05:18:00,97,23.358
2016-07-05 08:59:00,2016-07-05 15:19:00,395,196.713
2016-07-08 14:06:00,2016-07-08 17:16:00,205,103.35
2016-07-10 02:03:00,2016-07-10 05:11:00,203,59.998
2016-07-10 06:41:00,2016-07-10 08:23:00,117,16.625999999999998
2016-07-10 20:06:00,2016-07-10 20:37:00,46,23.342
2016-07-11 21:37:00,2016-07-11 23:06:00,104,19.998
2016-07-17 09:43:00,2016-07-17 11:19:00,111,36.67699999999999
2016-07-27 18:54:00,2016-07-27 19:45:00,66,19.986
2016-07-29 09:32:00,2016-07-29 10:15:00,58,103.321
2016-08-03 12:15:00,2016-08-03 15:03:00,183,140.01500000000001
2016-08-06 08:06:00,2016-08-06 09:28:00,97,39.992000000000004
2016-08-08 07:07:00,2016-08-08 07:32:00,40,10.002000000000002
2016-08-22 16:54:00,2016-08-22 20:01:00,202,123.322
2016-08-28 01:52:00,2016-08-28 03:23:00,106,86.67099999999999
2016-08-28 10:32:00,2016-08-28 12:39:00,142,70.0
2016-09-01 09:08:00,2016-09-01 09:45:00,52,39.998
2016-09-02 23:06:00,2016-09-02 23:57:00,66,13.315000000000001
2016-09-03 23:41:00,2016-09-04 09:59:00,633,183.31900000000002
2016-09-04 11:06:00,2016-09-04 14:44:00,233,106.701
2016-09-04 20:57:00,2016-09-04 22:25:00,103,26.659
2016-09-26 06:34:00,2016-09-26 07:16:00,57,16.660999999999998
2016-09-29 03:26:00,2016-09-29 04:39:00,88,10.025000000000002
2016-09-29 09:08:00,2016-09-29 13:45:00,292,70.012
2016-09-30 14:42:00,2016-09-30 15:12:00,45,10.013
2016-09-30 20:39:00,2016-09-30 21:16:00,52,16.668999999999997
2016-10-01 23:19:00,2016-10-02 03:42:00,278,83.34299999999999
2016-10-02 08:11:00,2016-10-02 10:38:00,162,260.01
2016-10-03 01:16:00,2016-10-03 05:39:00,278,203.339
2016-10-08 01:32:00,2016-10-08 01:51:00,34,10.0
2016-10-08 16:54:00,2016-10-08 17:56:00,77,13.329000000000004
2016-10-09 07:18:00,2016-10-09 08:42:00,99,13.325
2016-10-09 09:49:00,2016-10-09 11:22:00,108,13.311000000000002
2016-10-10 11:05:00,2016-10-10 13:48:00,178,50.022
2016-10-13 00:35:00,2016-10-13 03:02:00,162,13.294
2016-10-15 10:58:00,2016-10-15 12:42:00,119,29.973000000000006
2016-10-19 01:55:00,2016-10-19 07:14:00,334,86.612
2016-10-19 10:20:00,2016-10-19 11:59:00,114,33.312
2016-10-19 20:18:00,2016-10-20 04:29:00,506,126.607
2016-10-21 02:06:00,2016-10-21 09:12:00,441,166.62699999999998
2016-10-22 09:41:00,2016-10-22 11:01:00,95,13.315000000000003
2016-10-23 10:38:00,2016-10-23 12:28:00,125,53.323
2016-10-23 14:01:00,2016-10-23 14:19:00,33,10.005
2016-10-23 20:43:00,2016-10-23 21:53:00,85,16.639
2016-10-23 23:21:00,2016-10-24 01:30:00,144,23.334
2016-10-26 22:27:00,2016-10-26 23:27:00,75,33.333
2016-10-27 01:09:00,2016-10-27 01:52:00,58,23.347
2016-10-28 05:46:00,2016-10-28 06:47:00,76,13.321
2016-11-03 18:10:00,2016-11-03 19:00:00,65,13.345
2016-11-04 01:34:00,2016-11-04 05:03:00,224,30.035
2016-11-04 07:26:00,2016-11-04 10:19:00,188,53.295
2016-11-05 08:50:00,2016-11-05 13:18:00,283,86.619
2016-11-09 00:03:00,2016-11-09 03:30:00,222,36.605000000000004
2016-11-09 06:14:00,2016-11-09 07:36:00,97,13.311
2016-11-09 09:15:00,2016-11-09 10:19:00,79,33.345
2016-11-14 15:16:00,2016-11-14 22:00:00,419,53.312
2016-11-16 13:52:00,2016-11-16 14:18:00,41,19.999
2016-11-16 17:41:00,2016-11-16 18:14:00,48,16.663
2016-11-17 13:01:00,2016-11-17 14:01:00,75,33.333999999999996
2016-11-17 15:56:00,2016-11-17 16:52:00,71,13.322999999999999
2016-11-17 20:10:00,2016-11-17 22:23:00,148,103.31
2016-11-18 10:52:00,2016-11-18 11:35:00,58,16.683
2016-11-18 16:56:00,2016-11-18 17:46:00,65,30.002000000000002
2016-11-18 20:20:00,2016-11-18 23:58:00,233,69.983
2016-11-19 01:47:00,2016-11-19 02:48:00,76,46.67
2016-11-20 12:32:00,2016-11-20 13:25:00,68,26.676000000000002
2016-11-20 14:46:00,2016-11-20 16:03:00,92,29.988000000000003
2016-11-20 18:05:00,2016-11-20 18:49:00,59,16.668
2016-11-21 14:07:00,2016-11-21 15:40:00,108,19.974000000000004
2016-11-30 01:54:00,2016-11-30 03:02:00,83,23.318000000000005
2016-11-30 16:49:00,2016-11-30 20:03:00,209,43.31500000000001
2016-12-01 00:36:00,2016-12-01 06:31:00,370,56.68300000000001
2016-12-07 09:38:00,2016-12-07 13:18:00,235,39.992999999999995
2016-12-09 16:10:00,2016-12-09 17:02:00,67,13.333000000000002
2016-12-09 18:59:00,2016-12-09 19:35:00,51,13.333
2016-12-09 20:40:00,2016-12-09 22:41:00,136,16.650999999999996
2016-12-10 00:27:00,2016-12-10 06:34:00,382,59.966
2016-12-11 01:43:00,2016-12-11 04:42:00,194,19.977000000000004
2016-12-11 14:10:00,2016-12-11 14:31:00,36,19.999000000000002
2016-12-11 17:59:00,2016-12-11 20:34:00,170,39.993
2016-12-18 01:23:00,2016-12-18 02:32:00,84,23.315
2016-12-23 22:19:00,2016-12-24 00:59:00,175,60.026
2016-12-24 10:42:00,2016-12-24 11:45:00,78,20.014
2016-12-24 19:01:00,2016-12-24 19:55:00,69,53.343
2016-12-25 07:35:00,2016-12-25 10:57:00,217,26.654000000000003
2016-12-26 15:38:00,2016-12-26 15:59:00,36,13.333000000000002
2017-01-01 05:06:00,2017-01-01 12:34:00,463,83.33800000000002
2017-01-03 08:54:00,2017-01-03 12:50:00,251,30.034999999999997
2017-01-03 14:08:00,2017-01-03 15:53:00,120,19.958
2017-01-11 07:00:00,2017-01-11 11:51:00,306,143.382
2017-01-11 21:45:00,2017-01-11 22:41:00,71,10.021
2017-01-29 12:27:00,2017-01-29 13:43:00,91,19.973
2017-01-30 06:19:00,2017-01-30 07:10:00,66,10.021
2017-01-30 09:22:00,2017-01-30 11:19:00,132,16.616
2017-02-05 18:06:00,2017-02-05 23:03:00,312,63.315000000000005
2017-02-08 07:38:00,2017-02-08 08:51:00,88,13.312000000000001
2017-02-19 06:17:00,2017-02-19 07:06:00,64,20.004
2017-02-22 00:44:00,2017-02-22 05:13:00,284,156.667
2017-02-23 11:44:00,2017-02-23 18:41:00,432,176.64800000000002
2017-02-23 20:33:00,2017-02-24 02:45:00,387,40.056
2017-02-25 12:03:00,2017-02-25 17:02:00,314,63.30500000000001
2017-02-25 19:53:00,2017-02-25 20:50:00,72,16.657
2017-02-27 03:36:00,2017-02-27 05:58:00,157,23.329
2017-02-27 07:05:00,2017-02-27 07:43:00,53,10.001000000000001
2017-02-28 00:21:00,2017-02-28 01:07:00,61,19.986
2017-02-28 10:18:00,2017-02-28 11:21:00,78,13.358
2017-03-01 12:38:00,2017-03-01 13:22:00,59,23.328999999999997
2017-03-04 04:24:00,2017-03-04 05:25:00,76,13.314000000000004
2017-03-05 08:59:00,2017-03-05 10:58:00,134,69.996
2017-03-08 12:28:00,2017-03-08 15:46:00,213,26.656000000000002
2017-03-09 16:58:00,2017-03-09 18:36:00,113,10.025000000000002
2017-03-17 12:23:00,2017-03-17 14:00:00,112,26.672000000000004
2017-03-17 15:40:00,2017-03-17 16:19:00,54,26.657000000000004
2017-03-17 17:24:00,2017-03-17 18:29:00,80,20.0
2017-03-17 21:06:00,2017-03-18 07:09:00,618,146.627
2017-03-19 10:36:00,2017-03-19 11:41:00,80,16.655
2017-03-19 14:55:00,2017-03-19 20:40:00,360,80.03
2017-03-20 13:42:00,2017-03-20 20:33:00,426,159.98399999999998
2017-03-30 06:01:00,2017-03-30 08:13:00,147,26.663000000000004
2017-03-30 10:52:00,2017-03-30 11:14:00,37,13.33
2017-04-11 17:43:00,2017-04-11 20:07:00,159,23.307
2017-04-11 21:59:00,2017-04-12 01:48:00,244,40.01199999999999
2017-04-12 07:36:00,2017-04-12 10:32:00,191,19.948999999999998
2017-04-14 10:15:00,2017-04-14 12:11:00,131,90.02300000000001
2017-04-14 13:29:00,2017-04-14 17:17:00,243,83.36499999999998
2017-04-15 02:38:00,2017-04-15 06:56:00,273,73.32
2017-04-15 13:36:00,2017-04-15 16:58:00,217,46.664
2017-04-15 21:41:00,2017-04-15 23:13:00,107,26.637000000000004
2017-04-16 20:49:00,2017-04-16 21:04:00,30,19.996
2017-04-17 14:47:00,2017-04-17 17:35:00,183,163.35500000000002
2017-04-21 15:22:00,2017-04-21 17:27:00,140,23.360999999999997
2017-04-26 11:56:00,2017-04-26 14:45:00,184,106.649
2017-04-27 22:07:00,2017-04-28 01:27:00,215,53.31999999999999
2017-04-28 06:14:00,2017-04-28 06:32:00,33,13.335
2017-04-28 16:36:00,2017-04-28 17:56:00,95,56.672
2017-05-09 23:37:00,2017-05-10 04:30:00,308,49.98499999999999
2017-05-10 08:24:00,2017-05-10 09:50:00,101,10.004999999999999
2017-05-10 12:29:00,2017-05-10 14:59:00,165,49.997
2017-05-10 16:19:00,2017-05-10 16:48:00,44,23.326
2017-05-13 20:07:00,2017-05-13 20:36:00,44,16.668
2017-05-16 00:36:00,2017-05-16 14:01:00,820,179.911
2017-05-18 21:38:00,2017-05-18 23:06:00,103,33.34199999999999
2017-06-07 08:48:00,2017-06-07 15:05:00,392,253.329
2017-06-07 16:23:00,2017-06-07 21:35:00,327,66.703
2017-06-08 15:17:00,2017-06-08 19:09:00,247,43.303
2017-06-09 04:46:00,2017-06-09 05:47:00,76,13.354
2017-06-09 15:41:00,2017-06-09 18:02:00,156,100.01599999999999
2017-06-11 21:22:00,2017-06-11 23:48:00,161,79.991
2017-06-22 06:55:00,2017-06-22 07:48:00,68,10.004000000000001
2017-06-24 11:38:00,2017-06-24 12:20:00,57,79.99799999999999
2017-06-29 08:52:00,2017-06-29 09:54:00,77,89.98999999999998
2017-06-29 12:20:00,2017-06-29 13:55:00,110,20.015
2017-06-29 16:02:00,2017-06-29 18:09:00,142,19.987
2017-06-29 22:51:00,2017-06-29 23:47:00,71,13.323
2017-06-30 07:29:00,2017-06-30 08:47:00,93,23.312
2017-06-30 09:58:00,2017-06-30 18:47:00,544,116.607
2017-07-03 11:27:00,2017-07-03 13:22:00,130,186.66700000000003
2017-07-03 19:23:00,2017-07-03 19:46:00,38,36.668000000000006
2017-07-11 08:10:00,2017-07-11 08:27:00,32,23.336000000000002
2017-07-16 05:22:00,2017-07-16 12:20:00,433,76.69
2017-07-20 14:27:00,2017-07-20 18:24:00,252,36.647000000000006
2017-07-22 23:02:00,2017-07-23 00:28:00,101,16.671
2017-07-23 09:14:00,2017-07-23 09:40:00,41,43.337
2017-07-23 11:41:00,2017-07-23 12:09:00,43,90.0
2017-07-25 11:53:00,2017-07-25 13:35:00,117,36.650000000000006
2017-07-27 09:01:00,2017-07-27 10:36:00,110,26.667000000000005
2017-07-29 03:53:00,2017-07-29 05:51:00,133,63.348
2017-07-29 09:44:00,2017-07-29 10:30:00,61,23.332
2017-07-30 09:22:00,2017-07-30 09:38:00,31,96.666
2017-08-03 04:16:00,2017-08-03 09:05:00,304,143.32
2017-08-03 12:54:00,2017-08-03 14:25:00,106,159.987
